timestamp,base_yaw.pos,base_pitch.pos,elbow_pitch.pos,wrist_roll.pos,wrist_pitch.pos
0.0,2.8285140304063425,9.685800912218241,-16.912744766698168,-5.012912036142329,16.338114801958724
0.0333,2.8271140304063422,9.684200912218238,-16.915644766698165,-5.00731203614233,16.336014801958726
0.0667,2.8266140304063434,9.67880091221824,-16.926444766698168,-5.00201203614233,16.329414801958727
0.1,2.826214030406341,9.67210091221824,-16.939244766698167,-4.99661203614233,16.321314801958724
0.1333,2.8265140304063436,9.66180091221824,-16.958744766698167,-4.99091203614233,16.308714801958725
0.1667,2.827614030406341,9.64650091221824,-16.98684476669817,-4.984612036142329,16.290114801958726
0.2,2.829814030406343,9.62490091221824,-17.025844766698164,-4.97721203614233,16.263714801958724
0.2333,2.833314030406342,9.595400912218238,-17.078044766698163,-4.968212036142329,16.227814801958726
0.2667,2.838514030406344,9.55680091221824,-17.145544766698166,-4.956812036142329,16.180614801958725
0.3,2.8457140304063415,9.50770091221824,-17.230544766698166,-4.94211203614233,16.120414801958724
0.3333,2.855314030406344,9.44660091221824,-17.335144766698164,-4.92341203614233,16.045514801958724
0.3667,2.8676140304063438,9.37220091221824,-17.461544766698168,-4.89941203614233,15.954214801958724
0.4,2.883214030406343,9.283100912218238,-17.611944766698166,-4.86901203614233,15.844714801958727
0.4333,2.902314030406341,9.177900912218238,-17.788544766698166,-4.831112036142329,15.715314801958726
0.4667,2.9257140304063434,9.05520091221824,-17.993544766698164,-4.7841120361423295,15.564114801958727
0.5,2.953714030406342,8.91360091221824,-18.229044766698166,-4.726712036142329,15.389614801958725
0.5333,2.986914030406343,8.75170091221824,-18.497444766698166,-4.65741203614233,15.189814801958725
0.5667,3.026014030406344,8.568300912218238,-18.800944766698166,-4.57441203614233,14.963214801958724
0.6,3.071514030406341,8.36180091221824,-19.141744766698167,-4.47601203614233,14.707914801958726
0.6333,3.1242140304063426,8.13110091221824,-19.522044766698166,-4.36051203614233,14.422214801958726
0.6667,3.184614030406344,7.874600912218238,-19.944144766698166,-4.22611203614233,14.104514801958725
0.7,3.2534140304063435,7.591200912218241,-20.410344766698167,-4.0707120361423295,13.752914801958724
0.7333,3.3315140304063426,7.27930091221824,-20.92284476669817,-3.8924120361423293,13.365814801958727
0.7667,3.4196140304063434,6.93790091221824,-21.48404476669817,-3.6892120361423295,12.941414801958725
0.8,3.518514030406344,6.565400912218237,-22.096244766698163,-3.45891203614233,12.478214801958725
0.8333,3.629014030406342,6.160700912218239,-22.76164476669817,-3.1995120361423295,11.974414801958723
0.8667,3.752014030406343,5.722400912218241,-23.48254476669817,-2.9087120361423295,11.428414801958724
0.9,3.888114030406342,5.249700912218238,-24.260544766698168,-2.5847120361423297,10.839114801958726
0.9333,4.037714030406342,4.743900912218237,-25.09364476669817,-2.2268120361423294,10.208014801958726
0.9667,4.199914030406344,4.210500912218237,-25.972844766698167,-1.8371120361423294,9.542114801958725
1.0,4.372214030406344,3.6612009122182414,-26.878844766698165,-1.4216120361423297,8.855814801958726
1.0333,4.550614030406344,3.111900912218239,-27.785244766698163,-0.9898120361423297,8.169014801958724
1.0667,4.730814030406343,2.5787009122182383,-28.66554476669817,-0.5519120361423298,7.501914801958726
1.1,4.909614030406342,2.073100912218237,-29.50054476669817,-0.11631203614232977,6.868814801958727
1.1333,5.0846140304063425,1.6007009122182367,-30.281044766698166,0.3118879638576706,6.276814801958725
1.1667,5.255014030406343,1.1628009122182377,-31.00524476669817,0.7298879638576707,5.7274148019587265
1.2,5.420114030406342,0.758700912218238,-31.674444766698166,1.1362879638576704,5.219514801958724
1.2333,5.579514030406344,0.38690091221823764,-32.291044766698164,1.5297879638576708,4.751714801958727
1.2667,5.733014030406341,0.04620091221823941,-32.857244766698166,1.909687963857671,4.322314801958726
1.3,5.880314030406343,-0.2646990877817572,-33.37524476669817,2.2749879638576704,3.9296148019587243
1.3333,6.021214030406341,-0.5470990877817599,-33.84724476669817,2.62498796385767,3.572214801958726
